,title,label,tokens
406,Iranian Official Drops Bombshell: Obama Secretly Gave Citizenship to 2500 Iranians as Part of Nuke Deal,0,"['iranian', 'official', 'drops', 'bombshell', ':', 'obama', 'secretly', 'gave', 'citizenship', 'to', '2500', 'iranians', 'as', 'part', 'of', 'nuke', 'deal']"
407,"ISIS Lays Down Arms After Katy Perry’s Impassioned Plea To ‘Like, Just Co-Exist’",0,"['isis', 'lays', 'down', 'arms', 'after', 'katy', 'perry', '’', 's', 'impassioned', 'plea', 'to', '‘', 'like', ',', 'just', 'co-exist', '’']"
408,BREAKING: Supreme Court Sides With Trump–This Changes Everything!,0,"['breaking', ':', 'supreme', 'court', 'sides', 'with', 'trump–this', 'changes', 'everything', '!']"
409,"BREAKING: Barron Trump Rushed To The Hospital, Hospital Releases Statement On His Condition",0,"['breaking', ':', 'barron', 'trump', 'rushed', 'to', 'the', 'hospital', ',', 'hospital', 'releases', 'statement', 'on', 'his', 'condition']"
410,International Arrest Warrant Issued for George Soros,0,"['international', 'arrest', 'warrant', 'issued', 'for', 'george', 'soros']"
411,George H.W. Bush has died at 94 – New York,0,"['george', 'h.w', '.', 'bush', 'has', 'died', 'at', '94', '–', 'new', 'york']"
412,Keanu on Trump travel ban: 'just terrible',0,"['keanu', 'on', 'trump', 'travel', 'ban', ':', ""'just"", 'terrible', ""'""]"
413, Wake Up America,0,"['wake', 'up', 'america']"
414,Account Suspended,0,"['account', 'suspended']"
415,Police Discover Meth Lab In Back Room of Alabama Walmart,0,"['police', 'discover', 'meth', 'lab', 'in', 'back', 'room', 'of', 'alabama', 'walmart']"
416,Florida passes bill legalizing recreational use of marijuana,0,"['florida', 'passes', 'bill', 'legalizing', 'recreational', 'use', 'of', 'marijuana']"
417,Twitter Caught Leaking Donald Trump's Private Messages in Undercover Sting,0,"['twitter', 'caught', 'leaking', 'donald', 'trump', ""'s"", 'private', 'messages', 'in', 'undercover', 'sting']"
418,Senate Report Admits Clinton ‘Gifted’ Children To Human Traffickers,0,"['senate', 'report', 'admits', 'clinton', '‘', 'gifted', '’', 'children', 'to', 'human', 'traffickers']"
419,Rubio: “Rape Victims Should Be In Custody If There Is Suspicion That They’re Planning Abortion”,0,"['rubio', ':', '“', 'rape', 'victims', 'should', 'be', 'in', 'custody', 'if', 'there', 'is', 'suspicion', 'that', 'they', '’', 're', 'planning', 'abortion', '”']"
420,Radical Muslims in Australia OFFENDED That Their Children Have to Sing the National Anthem,0,"['radical', 'muslims', 'in', 'australia', 'offended', 'that', 'their', 'children', 'have', 'to', 'sing', 'the', 'national', 'anthem']"
421,Rep. Paul Gosar Asks Capitol Police to Arrest Illegal Immigrants Attending State of the Union,0,"['rep.', 'paul', 'gosar', 'asks', 'capitol', 'police', 'to', 'arrest', 'illegal', 'immigrants', 'attending', 'state', 'of', 'the', 'union']"
422,WORSE THAN HITLER! Trey Gowdy’s Son Found In A Dumpster In DC! Murders Are Being Questioned!,0,"['worse', 'than', 'hitler', '!', 'trey', 'gowdy', '’', 's', 'son', 'found', 'in', 'a', 'dumpster', 'in', 'dc', '!', 'murders', 'are', 'being', 'questioned', '!']"
423,"Donald Trump Protester Speaks Out: “I Was Paid $3,500 To Protest Trump’s Rally”",0,"['donald', 'trump', 'protester', 'speaks', 'out', ':', '“', 'i', 'was', 'paid', '$', '3,500', 'to', 'protest', 'trump', '’', 's', 'rally', '”']"
424,BREAKING: 3 Liberal Celebrities Arrested For Conspiracy To Assassinate President Trump,0,"['breaking', ':', '3', 'liberal', 'celebrities', 'arrested', 'for', 'conspiracy', 'to', 'assassinate', 'president', 'trump']"
425,"Singer Dolly Parton: “Trump In One Year Is Already Better Than 16 Years’ of Bush, Obama ‘Put Together’, This Stupid Liberals Doing Everything To Impeach Him But We Standing With Trump now And Forever.",0,"['singer', 'dolly', 'parton', ':', '“', 'trump', 'in', 'one', 'year', 'is', 'already', 'better', 'than', '16', 'years', '’', 'of', 'bush', ',', 'obama', '‘', 'put', 'together', '’', ',', 'this', 'stupid', 'liberals', 'doing', 'everything', 'to', 'impeach', 'him', 'but', 'we', 'standing', 'with', 'trump', 'now', 'and', 'forever', '.']"
426,BUSTED: Russian Mansions Obama Seized Were Meant To Be Illegal Gifts To Sasha And Malia,0,"['busted', ':', 'russian', 'mansions', 'obama', 'seized', 'were', 'meant', 'to', 'be', 'illegal', 'gifts', 'to', 'sasha', 'and', 'malia']"
427,Who is affected by the government shutdown?,0,"['who', 'is', 'affected', 'by', 'the', 'government', 'shutdown', '?']"
428,Lindsey Graham Threatens To Convert To Democrat If Republicans Don’t Dump Trump – True Trumpers,0,"['lindsey', 'graham', 'threatens', 'to', 'convert', 'to', 'democrat', 'if', 'republicans', 'don', '’', 't', 'dump', 'trump', '–', 'true', 'trumpers']"
429,ELECTORAL COLLEGE ELECTOR COMMITS SUICIDE TO AVOID VOTING FOR DONALD TRUMP,0,"['electoral', 'college', 'elector', 'commits', 'suicide', 'to', 'avoid', 'voting', 'for', 'donald', 'trump']"
430,Sarah Palin Calls To Boycott Mall Of America Because “Santa Was Always White In The Bible”,0,"['sarah', 'palin', 'calls', 'to', 'boycott', 'mall', 'of', 'america', 'because', '“', 'santa', 'was', 'always', 'white', 'in', 'the', 'bible', '”']"
431,Account Suspended,0,"['account', 'suspended']"
432,National Federation of Independent Business,1,"['national', 'federation', 'of', 'independent', 'business']"
433,comments in Fayetteville NC,1,"['comments', 'in', 'fayetteville', 'nc']"
434,"Romney makes pitch, hoping to close deal : Elections : The Rocky Mountain News",1,"['romney', 'makes', 'pitch', ',', 'hoping', 'to', 'close', 'deal', ':', 'elections', ':', 'the', 'rocky', 'mountain', 'news']"
435,Democratic Leaders Say House Democrats Are United Against GOP Default Act,1,"['democratic', 'leaders', 'say', 'house', 'democrats', 'are', 'united', 'against', 'gop', 'default', 'act']"
436,"Budget of the United States Government, FY 2008",1,"['budget', 'of', 'the', 'united', 'states', 'government', ',', 'fy', '2008']"
437,Donald Trump exaggerates when he says China has 'total control' over North Korea,1,"['donald', 'trump', 'exaggerates', 'when', 'he', 'says', 'china', 'has', ""'total"", 'control', ""'"", 'over', 'north', 'korea']"
438,25th Amendment,1,"['25th', 'amendment']"
439,子供たちのコト。私のコト。,1,['子供たちのコト。私のコト。']
440,"Briefing by White House Press Secretary Robert Gibbs, 9/10/09",1,"['briefing', 'by', 'white', 'house', 'press', 'secretary', 'robert', 'gibbs', ',', '9/10/09']"
441,A Solar Grand Plan: Scientific American,1,"['a', 'solar', 'grand', 'plan', ':', 'scientific', 'american']"
442,Covering Young Adults Under the Affordable Care Act: The Importance of Outreach and Medicaid Expansion,1,"['covering', 'young', 'adults', 'under', 'the', 'affordable', 'care', 'act', ':', 'the', 'importance', 'of', 'outreach', 'and', 'medicaid', 'expansion']"
443,"Harry Reid Says GOP Should ""Stop Crying"" About Reconciliation",1,"['harry', 'reid', 'says', 'gop', 'should', '``', 'stop', 'crying', ""''"", 'about', 'reconciliation']"
444,Political TV Ad Archive » PolAd,1,"['political', 'tv', 'ad', 'archive', '»', 'polad']"
445,Bureau of Labor Statistics Data,1,"['bureau', 'of', 'labor', 'statistics', 'data']"
446,Summary of the Affordable Care Act,1,"['summary', 'of', 'the', 'affordable', 'care', 'act']"
447,'This Week' Transcript: Holder and Giuliani,1,"[""'this"", 'week', ""'"", 'transcript', ':', 'holder', 'and', 'giuliani']"
448,Impeachment Talk Becomes a Cynical Game,1,"['impeachment', 'talk', 'becomes', 'a', 'cynical', 'game']"
449,Preventing the Flu: Good Health Habits Can Help Stop Germs,1,"['preventing', 'the', 'flu', ':', 'good', 'health', 'habits', 'can', 'help', 'stop', 'germs']"
450,Las Vegas campaign rally,1,"['las', 'vegas', 'campaign', 'rally']"
451,MoveOn.org Political Action: 10 things to know about McCain,1,"['moveon.org', 'political', 'action', ':', '10', 'things', 'to', 'know', 'about', 'mccain']"
452,Rand Paul Campaigns in Iowa for Miller-Meeks,1,"['rand', 'paul', 'campaigns', 'in', 'iowa', 'for', 'miller-meeks']"
453,Hispanic Populations Share of Wealth Likely to Increase by 2025,1,"['hispanic', 'populations', 'share', 'of', 'wealth', 'likely', 'to', 'increase', 'by', '2025']"
454,Hillary Clinton says guns exceed next nine categories as leading cause of death for young black men,1,"['hillary', 'clinton', 'says', 'guns', 'exceed', 'next', 'nine', 'categories', 'as', 'leading', 'cause', 'of', 'death', 'for', 'young', 'black', 'men']"
455,Already a lost decade: Working-age household income down more than 10% since 2000,1,"['already', 'a', 'lost', 'decade', ':', 'working-age', 'household', 'income', 'down', 'more', 'than', '10', '%', 'since', '2000']"
456,U.S. Senate: Supreme Court Nominations: present-1789,1,"['u.s.', 'senate', ':', 'supreme', 'court', 'nominations', ':', 'present-1789']"
457,PolitiFact’s annotated transcript of the second presidential debate,1,"['politifact', '’', 's', 'annotated', 'transcript', 'of', 'the', 'second', 'presidential', 'debate']"
458,Obamas comments on capandtrade costs,1,"['obamas', 'comments', 'on', 'capandtrade', 'costs']"
459,Des Moines Register,1,"['des', 'moines', 'register']"
460,The Tonight Show with Jay Leno,1,"['the', 'tonight', 'show', 'with', 'jay', 'leno']"
461,'This Week' Transcript: Pelosi and Gates,1,"[""'this"", 'week', ""'"", 'transcript', ':', 'pelosi', 'and', 'gates']"
462,Losing Ground Foreclosures in the Subprime Market and Their Cost to Homeowners,1,"['losing', 'ground', 'foreclosures', 'in', 'the', 'subprime', 'market', 'and', 'their', 'cost', 'to', 'homeowners']"
463,Joint DHS and ODNI Election Security Statement,1,"['joint', 'dhs', 'and', 'odni', 'election', 'security', 'statement']"
464,U.S. Senate: U.S. Senate Roll Call Votes 110th Congress,1,"['u.s.', 'senate', ':', 'u.s.', 'senate', 'roll', 'call', 'votes', '110th', 'congress']"
465,Palin-Huey,1,['palin-huey']
466,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National) Home Page",1,"['employment', ',', 'hours', ',', 'and', 'earnings', 'from', 'the', 'current', 'employment', 'statistics', 'survey', '(', 'national', ')', 'home', 'page']"
467,"No, We Can’t? Or Won’t?",1,"['no', ',', 'we', 'can', '’', 't', '?', 'or', 'won', '’', 't', '?']"
468,Barack Obama’s Remarks in St. Paul,1,"['barack', 'obama', '’', 's', 'remarks', 'in', 'st.', 'paul']"
469,letter to Chaffetz and Cummings,1,"['letter', 'to', 'chaffetz', 'and', 'cummings']"
470,The Arena - Politico's daily debate with policymakers and opinion shapers,1,"['the', 'arena', '-', 'politico', ""'s"", 'daily', 'debate', 'with', 'policymakers', 'and', 'opinion', 'shapers']"
471,The Economic Burden Caused by Tax Code Complexity,1,"['the', 'economic', 'burden', 'caused', 'by', 'tax', 'code', 'complexity']"
472,McDonnell Letter Urges No Delay in Virginia Offshore Energy Exploration and Development,1,"['mcdonnell', 'letter', 'urges', 'no', 'delay', 'in', 'virginia', 'offshore', 'energy', 'exploration', 'and', 'development']"
473,"To young people who are undocumented: This is your country, too.",1,"['to', 'young', 'people', 'who', 'are', 'undocumented', ':', 'this', 'is', 'your', 'country', ',', 'too', '.']"
474,Transcript of AP interview with Trump,1,"['transcript', 'of', 'ap', 'interview', 'with', 'trump']"
475,Change We Can Believe In,1,"['change', 'we', 'can', 'believe', 'in']"
476,Infrastructure Report Card 2005,1,"['infrastructure', 'report', 'card', '2005']"
477,"GOP Task Force, Lone Democrat Eye Trafficking Law",1,"['gop', 'task', 'force', ',', 'lone', 'democrat', 'eye', 'trafficking', 'law']"
478,Dr. James Dobson,1,"['dr.', 'james', 'dobson']"
479,McCain: McSame as Bush,1,"['mccain', ':', 'mcsame', 'as', 'bush']"
480,john.he.is,1,['john.he.is']
481,Remarks on counterterrorism at Stanford University,1,"['remarks', 'on', 'counterterrorism', 'at', 'stanford', 'university']"
482,iQ media Clip Player,1,"['iq', 'media', 'clip', 'player']"
483,Remarks by the President on Increasing Oversight on Manipulation in Oil Markets,1,"['remarks', 'by', 'the', 'president', 'on', 'increasing', 'oversight', 'on', 'manipulation', 'in', 'oil', 'markets']"
484,U.S. Army's Involvement in Motorsports,1,"['u.s.', 'army', ""'s"", 'involvement', 'in', 'motorsports']"
485,"UN Refugee Agency welcomes arrival of 10,000th Syrian refugee resettled to United States",1,"['un', 'refugee', 'agency', 'welcomes', 'arrival', 'of', '10,000th', 'syrian', 'refugee', 'resettled', 'to', 'united', 'states']"
486,Watch a replay of Fox News' 5 p.m. presidential debate,1,"['watch', 'a', 'replay', 'of', 'fox', 'news', ""'"", '5', 'p.m.', 'presidential', 'debate']"
487,It’s Time for the Senate to Do Its Job – Congressman Mike Honda – Medium,1,"['it', '’', 's', 'time', 'for', 'the', 'senate', 'to', 'do', 'its', 'job', '–', 'congressman', 'mike', 'honda', '–', 'medium']"
488,"Ralph Nader on Barack Obama: ""It is Quite Clear He is a Corporate Candidate from A to Z""",1,"['ralph', 'nader', 'on', 'barack', 'obama', ':', '``', 'it', 'is', 'quite', 'clear', 'he', 'is', 'a', 'corporate', 'candidate', 'from', 'a', 'to', 'z', ""''""]"
489,Marco Rubio says Ted Cruz voted for defense cuts in Rand Paul's budget proposal,1,"['marco', 'rubio', 'says', 'ted', 'cruz', 'voted', 'for', 'defense', 'cuts', 'in', 'rand', 'paul', ""'s"", 'budget', 'proposal']"
490,Births: Preliminary Data for 2005,1,"['births', ':', 'preliminary', 'data', 'for', '2005']"
491,Congress: Job Ratings,1,"['congress', ':', 'job', 'ratings']"
492,"Before leaving governor’s office in 2006, Mitt Romney’s staff eliminated e-mail records",1,"['before', 'leaving', 'governor', '’', 's', 'office', 'in', '2006', ',', 'mitt', 'romney', '’', 's', 'staff', 'eliminated', 'e-mail', 'records']"
493,"Transcript: The Democratic debate in Milwaukee, annotated",1,"['transcript', ':', 'the', 'democratic', 'debate', 'in', 'milwaukee', ',', 'annotated']"
494,"Crist has experience to be vice president, McCain says",1,"['crist', 'has', 'experience', 'to', 'be', 'vice', 'president', ',', 'mccain', 'says']"
495,Strong Words in Ohio as Obama and Clinton Press On,1,"['strong', 'words', 'in', 'ohio', 'as', 'obama', 'and', 'clinton', 'press', 'on']"
496,LexisNexis(R) Publisher,1,"['lexisnexis', '(', 'r', ')', 'publisher']"
497,“Dictionary” on President Obama’s Health Care Taxes,1,"['“', 'dictionary', '”', 'on', 'president', 'obama', '’', 's', 'health', 'care', 'taxes']"
498,Memory Lapse? Trump Seeks Distance From 'Advisor' With Past Ties to Mafia,1,"['memory', 'lapse', '?', 'trump', 'seeks', 'distance', 'from', ""'advisor"", ""'"", 'with', 'past', 'ties', 'to', 'mafia']"
499,Gross Domestic Product Percent change from preceding period,1,"['gross', 'domestic', 'product', 'percent', 'change', 'from', 'preceding', 'period']"
500,Who Benefits from President Trump’s Child Care Proposals,1,"['who', 'benefits', 'from', 'president', 'trump', '’', 's', 'child', 'care', 'proposals']"
501,Organizing for Action,1,"['organizing', 'for', 'action']"
502,2008 Presidential Election,1,"['2008', 'presidential', 'election']"
503,The Return of the Viral Email,1,"['the', 'return', 'of', 'the', 'viral', 'email']"
504,'This Week' Transcript: Rep. Paul Ryan,1,"[""'this"", 'week', ""'"", 'transcript', ':', 'rep.', 'paul', 'ryan']"
505,International Energy Statistics,1,"['international', 'energy', 'statistics']"
506,Interview with Sen John McCain,1,"['interview', 'with', 'sen', 'john', 'mccain']"
507,Obama campaign radio ad,1,"['obama', 'campaign', 'radio', 'ad']"
508,Remarks by the President on a New Strategy for Afghanistan and Pakistan,1,"['remarks', 'by', 'the', 'president', 'on', 'a', 'new', 'strategy', 'for', 'afghanistan', 'and', 'pakistan']"
509,"At Trump hotel site, immigrant workers wary",1,"['at', 'trump', 'hotel', 'site', ',', 'immigrant', 'workers', 'wary']"
510,"Preliminary Analysis of the Chairman’s Mark for the America’s Healthy Future Act, as Amended",1,"['preliminary', 'analysis', 'of', 'the', 'chairman', '’', 's', 'mark', 'for', 'the', 'america', '’', 's', 'healthy', 'future', 'act', ',', 'as', 'amended']"
511,Candidate Comparison,1,"['candidate', 'comparison']"
512,Political TV Ad Archive » PolAd,1,"['political', 'tv', 'ad', 'archive', '»', 'polad']"
513,Ted Cruz' Full 'Meet the Press' Interview,1,"['ted', 'cruz', ""'"", 'full', ""'meet"", 'the', 'press', ""'"", 'interview']"
514,"""New Energy"" Ad",1,"['``', 'new', 'energy', ""''"", 'ad']"
515,Session Law,1,"['session', 'law']"
516,Interview with Rudy Giuliani,1,"['interview', 'with', 'rudy', 'giuliani']"
517,"'This Week' Transcript: McKay, Napolitano, Salazar and Allen",1,"[""'this"", 'week', ""'"", 'transcript', ':', 'mckay', ',', 'napolitano', ',', 'salazar', 'and', 'allen']"
518,Missing Teen-Ager Found in New Jersey,1,"['missing', 'teen-ager', 'found', 'in', 'new', 'jersey']"
519,Full text: Jeff Flake on Trump speech transcript,1,"['full', 'text', ':', 'jeff', 'flake', 'on', 'trump', 'speech', 'transcript']"
520,'This Week' Transcript: Biden,1,"[""'this"", 'week', ""'"", 'transcript', ':', 'biden']"
521,Rising to a New Generation of Global Challenges,1,"['rising', 'to', 'a', 'new', 'generation', 'of', 'global', 'challenges']"
522,Browse Congressional Bills,1,"['browse', 'congressional', 'bills']"
523,Taxable Estates Estate Tax Liability and Average Estate Tax Rate By Size of Gross Estate,1,"['taxable', 'estates', 'estate', 'tax', 'liability', 'and', 'average', 'estate', 'tax', 'rate', 'by', 'size', 'of', 'gross', 'estate']"
524,Biden Issues Statement Following Conversation with Musharraf,1,"['biden', 'issues', 'statement', 'following', 'conversation', 'with', 'musharraf']"
525,Remarks by the President on the American Jobs Act,1,"['remarks', 'by', 'the', 'president', 'on', 'the', 'american', 'jobs', 'act']"
526,remarks in Philadelphia,1,"['remarks', 'in', 'philadelphia']"
527,Krugman calls Senate health care bill similar to law in Massachusetts,1,"['krugman', 'calls', 'senate', 'health', 'care', 'bill', 'similar', 'to', 'law', 'in', 'massachusetts']"
528,US Government Accountability Office Report to Congressional Committees,1,"['us', 'government', 'accountability', 'office', 'report', 'to', 'congressional', 'committees']"
529,Philando Castile Had Been Stopped 52 Times By Police,1,"['philando', 'castile', 'had', 'been', 'stopped', '52', 'times', 'by', 'police']"
530,Regular Session Senate Transcript,1,"['regular', 'session', 'senate', 'transcript']"
531,No More Dragging Up the Rear Arkansas Bows To Pressures To Put Schools To the Test,1,"['no', 'more', 'dragging', 'up', 'the', 'rear', 'arkansas', 'bows', 'to', 'pressures', 'to', 'put', 'schools', 'to', 'the', 'test']"
532,05/27/99 Committee on the Judiciary,1,"['05/27/99', 'committee', 'on', 'the', 'judiciary']"
533,About Bright Horizons Child Care & Family Solutions,1,"['about', 'bright', 'horizons', 'child', 'care', '&', 'family', 'solutions']"
534,No MidOct Paycheck for Troops if Government Shuts Down Lawmaker says,1,"['no', 'midoct', 'paycheck', 'for', 'troops', 'if', 'government', 'shuts', 'down', 'lawmaker', 'says']"
535,Full Interview Transcript: President Barack Obama,1,"['full', 'interview', 'transcript', ':', 'president', 'barack', 'obama']"
536,National Income and Product Accounts Table 175 Relation of Gross Domestic Product,1,"['national', 'income', 'and', 'product', 'accounts', 'table', '175', 'relation', 'of', 'gross', 'domestic', 'product']"
537,America's Enduring Strength,1,"['america', ""'s"", 'enduring', 'strength']"
538,Debt Day: A Symbol of Washington’s Arrogant Culture of Borrowing and Spending (Boehner Op-Ed on Townhall.com),1,"['debt', 'day', ':', 'a', 'symbol', 'of', 'washington', '’', 's', 'arrogant', 'culture', 'of', 'borrowing', 'and', 'spending', '(', 'boehner', 'op-ed', 'on', 'townhall.com', ')']"
539,'This Week' Transcript: Former Vice President Dick Cheney,1,"[""'this"", 'week', ""'"", 'transcript', ':', 'former', 'vice', 'president', 'dick', 'cheney']"
540,Transcript: Blue-Ribbon Panel on Health Care,1,"['transcript', ':', 'blue-ribbon', 'panel', 'on', 'health', 'care']"
541,Republican response to President Barack Obamas Weekly radio address,1,"['republican', 'response', 'to', 'president', 'barack', 'obamas', 'weekly', 'radio', 'address']"
542,The Colbert Report,1,"['the', 'colbert', 'report']"
543,U.S. Senate: U.S. Senate Roll Call Votes 105th Congress,1,"['u.s.', 'senate', ':', 'u.s.', 'senate', 'roll', 'call', 'votes', '105th', 'congress']"
544,Striking it Richer The Evolution of Top Incomes in the United States update with 2007 estimates,1,"['striking', 'it', 'richer', 'the', 'evolution', 'of', 'top', 'incomes', 'in', 'the', 'united', 'states', 'update', 'with', '2007', 'estimates']"
545,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,"['outlook', ',', 'office', ',', 'skype', ',', 'bing', ',', 'breaking', 'news', ',', 'and', 'latest', 'videos']"
546,China's Space Threat: How Missiles Could Target U.S. Satellites,1,"['china', ""'s"", 'space', 'threat', ':', 'how', 'missiles', 'could', 'target', 'u.s.', 'satellites']"
547,Job Openings and Labor Turnover Survey News Release,1,"['job', 'openings', 'and', 'labor', 'turnover', 'survey', 'news', 'release']"
548,"'This Week' Transcript: Goolsbee, Brown & Corker",1,"[""'this"", 'week', ""'"", 'transcript', ':', 'goolsbee', ',', 'brown', '&', 'corker']"
549,Analysis of the 2008 Presidential Candidates’ Tax Plans,1,"['analysis', 'of', 'the', '2008', 'presidential', 'candidates', '’', 'tax', 'plans']"
550,"U.S. considers 3,000 more troops for Afghanistan",1,"['u.s.', 'considers', '3,000', 'more', 'troops', 'for', 'afghanistan']"
551,"3rd Democratic debate transcript, annotated: Who said what and what it meant",1,"['3rd', 'democratic', 'debate', 'transcript', ',', 'annotated', ':', 'who', 'said', 'what', 'and', 'what', 'it', 'meant']"
552,"Joni Ernst ""Promises"" Ad",1,"['joni', 'ernst', '``', 'promises', ""''"", 'ad']"
553,Testimony on the Alternative Minimum Tax,1,"['testimony', 'on', 'the', 'alternative', 'minimum', 'tax']"
554,Obama Criticizes McCain on Lobbyists,1,"['obama', 'criticizes', 'mccain', 'on', 'lobbyists']"
555,SECRET VIDEO: Romney Tells Millionaire Donors What He REALLY Thinks of Obama Voters,1,"['secret', 'video', ':', 'romney', 'tells', 'millionaire', 'donors', 'what', 'he', 'really', 'thinks', 'of', 'obama', 'voters']"
556,Peace Through Strength and American Pride vs. “Enemy-Centric” Policy,1,"['peace', 'through', 'strength', 'and', 'american', 'pride', 'vs.', '“', 'enemy-centric', '”', 'policy']"
557,'This Week' Transcript: Sen. Dianne Feinstein and Rep. Mike Rogers,1,"[""'this"", 'week', ""'"", 'transcript', ':', 'sen.', 'dianne', 'feinstein', 'and', 'rep.', 'mike', 'rogers']"
558,There’s another choice – Gov. Gary Johnson – Medium,1,"['there', '’', 's', 'another', 'choice', '–', 'gov', '.', 'gary', 'johnson', '–', 'medium']"
559,Florida Democrats Ask HHS to Protect Floridians from High Insurance Premiums in Marketplace,1,"['florida', 'democrats', 'ask', 'hhs', 'to', 'protect', 'floridians', 'from', 'high', 'insurance', 'premiums', 'in', 'marketplace']"
560,Giuliani in New Hampshire,1,"['giuliani', 'in', 'new', 'hampshire']"
561,Sale of the Etch A Sketch Brand,1,"['sale', 'of', 'the', 'etch', 'a', 'sketch', 'brand']"
562,"Transcript of second McCain, Obama debate",1,"['transcript', 'of', 'second', 'mccain', ',', 'obama', 'debate']"
563,"Romney For President Launches New Television Ad, ""Remember""",1,"['romney', 'for', 'president', 'launches', 'new', 'television', 'ad', ',', '``', 'remember', ""''""]"
564,Mike Gravel 2008,1,"['mike', 'gravel', '2008']"
565,letter filed on behalf of Sen Barack Obama and the Obama Exploratory Committee,1,"['letter', 'filed', 'on', 'behalf', 'of', 'sen', 'barack', 'obama', 'and', 'the', 'obama', 'exploratory', 'committee']"
566,School kids taught to praise Obama,1,"['school', 'kids', 'taught', 'to', 'praise', 'obama']"
567,Reps Cummings and Cole Interviewed on MSNBC,1,"['reps', 'cummings', 'and', 'cole', 'interviewed', 'on', 'msnbc']"
568,Local News Headlines Hawaii,1,"['local', 'news', 'headlines', 'hawaii']"
569,Michael Bennet for US Senate,1,"['michael', 'bennet', 'for', 'us', 'senate']"
570,U.S. Senator Rand Paul of Kentucky,1,"['u.s.', 'senator', 'rand', 'paul', 'of', 'kentucky']"
571,H.R.6060 - 109th Congress (2005-2006): Department of State Authorities Act of 2006,1,"['h.r.6060', '-', '109th', 'congress', '(', '2005-2006', ')', ':', 'department', 'of', 'state', 'authorities', 'act', 'of', '2006']"
572,spreadsheet with key indicators from OECD Health Data 2009 health care expenditures per capita,1,"['spreadsheet', 'with', 'key', 'indicators', 'from', 'oecd', 'health', 'data', '2009', 'health', 'care', 'expenditures', 'per', 'capita']"
573,Transcripts,1,['transcripts']
574,"Care Without Coverage: Too Little, Too Late",1,"['care', 'without', 'coverage', ':', 'too', 'little', ',', 'too', 'late']"
575,Rep Mike Pence Web site,1,"['rep', 'mike', 'pence', 'web', 'site']"
576,the Border Security Economic Opportunity and Immigration Modernization Act as passed by the Senate,1,"['the', 'border', 'security', 'economic', 'opportunity', 'and', 'immigration', 'modernization', 'act', 'as', 'passed', 'by', 'the', 'senate']"
577,White and Blue Fund ad,1,"['white', 'and', 'blue', 'fund', 'ad']"
578,Pledge of Allegiance E-mail,1,"['pledge', 'of', 'allegiance', 'e-mail']"
579,McCain spoke up early,1,"['mccain', 'spoke', 'up', 'early']"
580,"Ad says Obama apologized, showed weakness on Iran",1,"['ad', 'says', 'obama', 'apologized', ',', 'showed', 'weakness', 'on', 'iran']"
581,Hillary Clinton Remarks at National Urban League Conference,1,"['hillary', 'clinton', 'remarks', 'at', 'national', 'urban', 'league', 'conference']"
582,Friend of Israel also woos Palestinians Visiting Obama focuses on Israels right to defend itself,1,"['friend', 'of', 'israel', 'also', 'woos', 'palestinians', 'visiting', 'obama', 'focuses', 'on', 'israels', 'right', 'to', 'defend', 'itself']"
583,Transcripts,1,['transcripts']
584,"Saudi Arabia Energy Data, Statistics and Analysis",1,"['saudi', 'arabia', 'energy', 'data', ',', 'statistics', 'and', 'analysis']"
585,U.S. Solar Market Insight Report,1,"['u.s.', 'solar', 'market', 'insight', 'report']"
586,FrontPage Magazine,1,"['frontpage', 'magazine']"
587,Obama: Gitmo inspires jihadists,1,"['obama', ':', 'gitmo', 'inspires', 'jihadists']"
588,RAW DATA: Dick Cheney's Remarks to the Center for Security Policy,1,"['raw', 'data', ':', 'dick', 'cheney', ""'s"", 'remarks', 'to', 'the', 'center', 'for', 'security', 'policy']"
589,Critical Mention,1,"['critical', 'mention']"
590,Monthly Treasury Statement of Receipts and Outlays of the United States Government,1,"['monthly', 'treasury', 'statement', 'of', 'receipts', 'and', 'outlays', 'of', 'the', 'united', 'states', 'government']"
591,Remarks of Senator Barack Obama An Agenda for MiddleClass Success,1,"['remarks', 'of', 'senator', 'barack', 'obama', 'an', 'agenda', 'for', 'middleclass', 'success']"
592,Is The End In Sight For Supermax?,1,"['is', 'the', 'end', 'in', 'sight', 'for', 'supermax', '?']"
593,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,"['outlook', ',', 'office', ',', 'skype', ',', 'bing', ',', 'breaking', 'news', ',', 'and', 'latest', 'videos']"
594,Tim Kaine's Speech in Spanish at an Arizona Rally: Read Now,1,"['tim', 'kaine', ""'s"", 'speech', 'in', 'spanish', 'at', 'an', 'arizona', 'rally', ':', 'read', 'now']"
595,Trump's Tough Talk on Hedge-Fund Taxes Doesn't Match His Plan,1,"['trump', ""'s"", 'tough', 'talk', 'on', 'hedge-fund', 'taxes', 'does', ""n't"", 'match', 'his', 'plan']"
596,Crime in Chicago: Explore your community,1,"['crime', 'in', 'chicago', ':', 'explore', 'your', 'community']"
597,John McCain for President,1,"['john', 'mccain', 'for', 'president']"
598,Des Moines Register,1,"['des', 'moines', 'register']"
599,New York Election Results November 7,1,"['new', 'york', 'election', 'results', 'november', '7']"
600,Sanders Supports Gun Safety Bill,1,"['sanders', 'supports', 'gun', 'safety', 'bill']"
